order_id,order_date,order_timestamp,order_hour,day_of_week,weekend_flag,shift,customer_id,store_id,rider_id,city,channel,payment_method,campaign,weather_condition,peak_hour_flag,order_status,items_ordered,items_fulfilled,stockout_line_items,subtotal_before_discount,item_discount_amount,order_discount_amount,delivery_fee,tax_amount,gross_order_value,refund_amount,net_revenue,gross_margin,distance_km,promised_delivery_minutes,picking_start_timestamp,picking_end_timestamp,packing_end_timestamp,rider_assigned_timestamp,dispatch_timestamp,delivered_timestamp,cancelled_timestamp,picking_minutes,packing_minutes,rider_assignment_minutes,travel_minutes,actual_delivery_minutes,sla_status,cancellation_stage,cancellation_reason,customer_rating
ORD0015373,2026-06-11,2026-06-11 19:50:46,19,Thursday,N,Evening,CUST002546,MFC007,RDR00077,Delhi NCR,Mobile Web,UPI,No Campaign,Cloudy,Y,Delivered,5,5,0,1325.02,66.43,0.0,0.0,31.46,1290.05,0.0,1290.05,405.7,0.6,28,2026-06-11 19:52:18,2026-06-11 19:58:49,2026-06-11 20:02:48,2026-06-11 19:53:48,2026-06-11 20:04:21,2026-06-11 20:13:07,,6.51,3.98,3.04,8.77,22.36,Within SLA,,,3.3
ORD0015374,2026-06-07,2026-06-07 22:46:13,22,Sunday,Y,Night,CUST001186,MFC004,RDR00047,Bengaluru,Android,UPI,Weekend Saver,Light Rain,N,Delivered,7,7,0,731.89,98.75,0.0,0.0,15.83,648.97,0.0,648.97,140.54,5.6,38,2026-06-07 22:50:55,2026-06-07 22:57:32,2026-06-07 23:01:26,2026-06-07 22:48:07,2026-06-07 23:02:24,2026-06-07 23:30:15,,6.62,3.9,1.9,27.85,44.04,SLA Breach,,,4.0
ORD0015375,2026-04-04,2026-04-04 12:25:15,12,Saturday,Y,Morning,CUST001032,MFC014,,Hyderabad,Mobile Web,UPI,Membership Offer,Clear,Y,Cancelled,3,3,0,598.05,45.77,27.61,0.0,13.12,537.79,537.79,0.0,127.17,2.99,28,,,,,,,2026-04-04 12:34:41,,,,,,Not Applicable,Before Picking,Customer Cancelled,
ORD0015376,2026-05-16,2026-05-16 08:05:03,8,Saturday,Y,Morning,CUST007298,MFC017,RDR00199,Pune,Android,UPI,No Campaign,Cloudy,Y,Delivered,8,8,0,1042.43,78.92,0.0,0.0,24.09,987.6,0.0,987.6,261.83,0.34,28,2026-05-16 08:06:57,2026-05-16 08:19:57,2026-05-16 08:23:59,2026-05-16 08:09:06,2026-05-16 08:25:32,2026-05-16 08:31:36,,12.99,4.04,4.06,6.07,26.56,Within SLA,,,3.8
ORD0015377,2026-05-27,2026-05-27 14:27:35,14,Wednesday,N,Evening,CUST005064,MFC003,RDR00034,Bengaluru,Android,Credit/Debit Card,No Campaign,Clear,N,Delivered,4,4,0,1260.67,89.71,0.0,0.0,29.27,1200.23,0.0,1200.23,451.59,0.3,28,2026-05-27 14:28:47,2026-05-27 14:31:20,2026-05-27 14:35:10,2026-05-27 14:30:43,2026-05-27 14:37:05,2026-05-27 14:40:05,,2.54,3.83,3.15,3.0,12.51,Within SLA,,,4.9
ORD0015378,2026-06-16,2026-06-16 22:11:20,22,Tuesday,N,Night,CUST003862,MFC011,RDR00126,Mumbai,Android,UPI,Weekend Saver,Clear,N,Delivered,6,6,0,932.92,86.41,0.0,0.0,21.16,867.67,0.0,867.67,226.62,2.28,28,2026-06-16 22:11:59,2026-06-16 22:20:53,2026-06-16 22:24:41,2026-06-16 22:17:24,2026-06-16 22:25:21,2026-06-16 22:32:33,,8.9,3.8,6.07,7.2,21.23,Within SLA,,,3.9
ORD0015379,2026-05-13,2026-05-13 20:11:12,20,Wednesday,N,Evening,CUST004468,MFC004,RDR00039,Bengaluru,Android,Wallet,New User Offer,Clear,Y,Delivered,10,10,0,3972.04,232.19,120.0,0.0,90.5,3710.35,0.0,3710.35,664.05,1.11,28,2026-05-13 20:13:00,2026-05-13 20:29:50,2026-05-13 20:35:21,2026-05-13 20:17:10,2026-05-13 20:37:01,2026-05-13 20:46:46,,16.84,5.51,5.98,9.75,35.58,SLA Breach,,,4.1
ORD0015380,2026-05-16,2026-05-16 22:43:50,22,Saturday,Y,Night,CUST001713,MFC015,RDR00178,Chennai,Mobile Web,UPI,No Campaign,Clear,N,Partially Delivered,12,11,1,2029.64,152.41,0.0,0.0,46.93,1924.16,160.35,1763.81,434.82,2.71,28,2026-05-16 22:44:20,2026-05-16 22:59:02,2026-05-16 23:03:06,2026-05-16 22:49:06,2026-05-16 23:05:15,2026-05-16 23:14:00,,14.71,4.07,5.27,8.75,30.18,SLA Breach,,,2.8
ORD0015381,2026-04-26,2026-04-26 20:34:09,20,Sunday,Y,Evening,CUST007204,MFC017,RDR00202,Pune,Android,Wallet,Weekend Saver,Heavy Rain,Y,Delivered,8,8,0,2608.77,228.73,0.0,0.0,59.5,2439.54,0.0,2439.54,632.88,0.96,45,2026-04-26 20:37:20,2026-04-26 20:45:39,2026-04-26 20:49:59,2026-04-26 20:43:28,2026-04-26 20:51:14,2026-04-26 21:06:25,,8.32,4.33,9.32,15.18,32.28,Within SLA,,,4.1
ORD0015382,2026-05-15,2026-05-15 21:03:23,21,Friday,N,Evening,CUST005356,MFC005,RDR00056,Bengaluru,iOS,Credit/Debit Card,Membership Offer,Cloudy,Y,Delivered,5,5,0,1849.48,72.96,80.0,0.0,42.41,1738.93,0.0,1738.93,405.3,1.43,28,2026-05-15 21:06:08,2026-05-15 21:14:06,2026-05-15 21:18:21,2026-05-15 21:09:45,2026-05-15 21:19:01,2026-05-15 21:30:44,,7.98,4.24,6.38,11.72,27.36,Within SLA,,,4.1
ORD0015383,2026-06-23,2026-06-23 06:40:43,6,Tuesday,N,Morning,CUST006736,MFC015,RDR00175,Chennai,Android,UPI,No Campaign,Clear,N,Delivered,2,2,0,149.75,11.88,0.0,25.0,3.45,166.32,0.0,166.32,36.12,0.99,20,2026-06-23 06:42:35,2026-06-23 06:48:34,2026-06-23 06:52:31,2026-06-23 06:47:13,2026-06-23 06:54:07,2026-06-23 06:58:24,,5.99,3.94,6.5,4.28,17.69,Within SLA,,,3.9
ORD0015384,2026-05-25,2026-05-25 09:29:16,9,Monday,N,Morning,CUST004475,MFC014,RDR00158,Hyderabad,Android,Cash on Delivery,No Campaign,Cloudy,Y,Delivered,3,3,0,1473.93,62.16,0.0,0.0,35.29,1447.06,0.0,1447.06,468.09,6.4,38,2026-05-25 09:29:46,2026-05-25 09:32:21,2026-05-25 09:35:13,2026-05-25 09:36:51,2026-05-25 09:38:17,2026-05-25 10:05:54,,2.59,2.87,7.59,27.61,36.64,Within SLA,,,3.8
ORD0015385,2026-06-03,2026-06-03 10:27:21,10,Wednesday,N,Morning,CUST001996,MFC009,RDR00107,Mumbai,iOS,Credit/Debit Card,Free Delivery,Cloudy,N,Partially Delivered,8,7,1,1406.99,112.83,0.0,0.0,32.35,1326.51,165.81,1160.7,262.8,0.41,28,2026-06-03 10:29:09,2026-06-03 10:38:47,2026-06-03 10:42:24,2026-06-03 10:30:29,2026-06-03 10:43:41,2026-06-03 10:46:41,,9.62,3.63,3.13,3.0,19.35,Within SLA,,,3.4
ORD0015386,2026-05-24,2026-05-24 11:04:58,11,Sunday,Y,Morning,CUST007303,MFC010,RDR00115,Mumbai,Android,UPI,No Campaign,Heavy Rain,N,Delivered,2,2,0,138.65,10.02,0.0,30.0,3.22,161.85,0.0,161.85,39.31,0.69,45,2026-05-24 11:07:26,2026-05-24 11:13:01,2026-05-24 11:17:07,2026-05-24 11:13:23,2026-05-24 11:18:39,2026-05-24 11:24:19,,5.59,4.1,8.42,5.67,19.36,Within SLA,,,4.8
ORD0015387,2026-06-13,2026-06-13 12:03:22,12,Saturday,Y,Morning,CUST006932,MFC015,RDR00179,Chennai,Android,Net Banking,New User Offer,Clear,Y,Delivered,6,6,0,1871.58,104.27,120.0,0.0,41.18,1688.49,0.0,1688.49,369.25,0.79,28,2026-06-13 12:04:35,2026-06-13 12:14:47,2026-06-13 12:18:43,2026-06-13 12:07:41,2026-06-13 12:20:41,2026-06-13 12:27:05,,10.22,3.93,4.32,6.4,23.72,Within SLA,,,2.6
ORD0015388,2026-06-26,2026-06-26 08:23:07,8,Friday,N,Morning,CUST006651,MFC014,RDR00165,Hyderabad,Android,Credit/Debit Card,No Campaign,Clear,Y,Delivered,6,6,0,3657.17,258.27,0.0,0.0,84.97,3483.87,0.0,3483.87,865.21,1.57,28,2026-06-26 08:24:01,2026-06-26 08:32:38,2026-06-26 08:36:24,2026-06-26 08:28:04,2026-06-26 08:37:15,2026-06-26 08:48:59,,8.62,3.77,4.96,11.73,25.88,Within SLA,,,2.9
ORD0015389,2026-05-09,2026-05-09 18:10:09,18,Saturday,Y,Evening,CUST006207,MFC007,RDR00077,Delhi NCR,Android,UPI,No Campaign,Clear,Y,Partially Delivered,5,4,1,616.82,39.03,0.0,0.0,14.44,592.23,118.45,473.78,144.5,0.65,28,2026-05-09 18:13:27,2026-05-09 18:20:26,2026-05-09 18:24:03,2026-05-09 18:14:38,2026-05-09 18:26:00,2026-05-09 18:32:17,,6.97,3.62,4.49,6.3,22.15,Within SLA,,,2.9
ORD0015390,2026-04-13,2026-04-13 07:34:42,7,Monday,N,Morning,CUST004681,MFC016,RDR00188,Chennai,Mobile Web,Credit/Debit Card,No Campaign,Cloudy,N,Delivered,6,6,0,864.19,22.34,0.0,0.0,21.05,862.9,0.0,862.9,251.28,1.3,28,2026-04-13 07:35:12,2026-04-13 07:40:27,2026-04-13 07:44:57,2026-04-13 07:37:44,2026-04-13 07:46:59,2026-04-13 07:51:52,,5.25,4.5,3.05,4.88,17.17,Within SLA,,,3.6
ORD0015391,2026-05-26,2026-05-26 08:00:24,8,Tuesday,N,Morning,CUST004164,MFC007,RDR00079,Delhi NCR,Desktop Web,Cash on Delivery,Category Deal,Clear,Y,Delivered,11,11,0,1214.88,161.25,0.0,0.0,26.34,1079.97,0.0,1079.97,203.59,2.98,28,2026-05-26 08:01:18,2026-05-26 08:15:49,2026-05-26 08:20:03,2026-05-26 08:06:09,2026-05-26 08:22:14,2026-05-26 08:38:14,,14.52,4.23,5.76,16.01,37.85,SLA Breach,,,3.8
ORD0015392,2026-04-13,2026-04-13 19:10:26,19,Monday,N,Evening,CUST001860,MFC013,RDR00149,Hyderabad,Android,UPI,Membership Offer,Light Rain,Y,Delivered,4,4,0,1280.18,77.62,60.13,0.0,28.56,1170.99,0.0,1170.99,217.93,1.18,28,2026-04-13 19:10:56,2026-04-13 19:16:58,2026-04-13 19:19:55,2026-04-13 19:14:00,2026-04-13 19:21:55,2026-04-13 19:28:41,,6.04,2.95,3.58,6.76,18.25,Within SLA,,,3.4
ORD0015393,2026-05-09,2026-05-09 22:40:42,22,Saturday,Y,Night,CUST003596,MFC013,RDR00146,Hyderabad,iOS,UPI,Free Delivery,Cloudy,N,Delivered,6,6,0,632.35,30.55,0.0,0.0,15.04,616.84,0.0,616.84,235.62,2.92,28,2026-05-09 22:44:14,2026-05-09 22:52:12,2026-05-09 22:55:42,2026-05-09 22:44:15,2026-05-09 22:57:05,2026-05-09 23:12:13,,7.96,3.5,3.56,15.12,31.52,SLA Breach,,,3.7
ORD0015394,2026-05-20,2026-05-20 19:13:57,19,Wednesday,N,Evening,CUST004290,MFC013,RDR00152,Hyderabad,iOS,Credit/Debit Card,New User Offer,Clear,Y,Delivered,5,5,0,1143.58,104.79,103.88,0.0,23.37,958.28,0.0,958.28,183.22,1.39,28,2026-05-20 19:17:14,2026-05-20 19:25:53,2026-05-20 19:29:03,2026-05-20 19:21:12,2026-05-20 19:30:39,2026-05-20 19:40:37,,8.65,3.18,7.25,9.96,26.67,Within SLA,,,2.9
ORD0015395,2026-05-29,2026-05-29 17:33:11,17,Friday,N,Evening,CUST000797,MFC008,RDR00086,Delhi NCR,Android,Wallet,Weekend Saver,Cloudy,N,Delivered,3,3,0,610.4,48.56,0.0,0.0,14.05,575.89,0.0,575.89,70.81,2.74,28,2026-05-29 17:34:30,2026-05-29 17:37:34,2026-05-29 17:40:01,2026-05-29 17:34:56,2026-05-29 17:40:46,2026-05-29 17:55:30,,3.08,2.44,1.75,14.73,22.32,Within SLA,,,3.1
ORD0015396,2026-06-20,2026-06-20 15:24:26,15,Saturday,Y,Evening,CUST004591,MFC011,RDR00123,Mumbai,Android,Net Banking,No Campaign,Heavy Rain,N,Delivered,7,7,0,1280.08,102.14,0.0,0.0,29.45,1207.39,0.0,1207.39,298.32,1.09,45,2026-06-20 15:29:24,2026-06-20 15:42:48,2026-06-20 15:48:22,2026-06-20 15:32:26,2026-06-20 15:49:08,2026-06-20 15:58:01,,13.4,5.56,8.02,8.9,33.6,Within SLA,,,3.8
ORD0015397,2026-06-13,2026-06-13 21:36:55,21,Saturday,Y,Evening,CUST005274,MFC006,RDR00068,Delhi NCR,Android,Cash on Delivery,Weekend Saver,Clear,Y,Delivered,3,3,0,586.98,84.24,0.0,0.0,12.57,515.31,0.0,515.31,159.88,2.02,28,2026-06-13 21:39:23,2026-06-13 21:46:52,2026-06-13 21:49:57,2026-06-13 21:41:16,2026-06-13 21:51:35,2026-06-13 22:05:01,,7.49,3.08,4.35,13.43,28.11,SLA Breach,,,4.6
ORD0015398,2026-05-06,2026-05-06 19:57:47,19,Wednesday,N,Evening,CUST005120,MFC008,RDR00094,Delhi NCR,Android,Net Banking,Category Deal,Clear,Y,Delivered,5,5,0,448.19,62.84,0.0,15.0,9.63,409.98,0.0,409.98,85.9,0.75,28,2026-05-06 20:01:51,2026-05-06 20:09:54,2026-05-06 20:13:29,2026-05-06 20:03:03,2026-05-06 20:14:55,2026-05-06 20:20:16,,8.05,3.59,5.28,5.35,22.49,Within SLA,,,3.2
ORD0015399,2026-04-02,2026-04-02 21:41:10,21,Thursday,N,Evening,CUST005239,MFC003,RDR00025,Bengaluru,Android,UPI,Membership Offer,Clear,Y,Partially Delivered,4,3,1,555.23,64.14,24.55,25.0,11.66,503.2,125.8,377.4,120.97,1.74,28,2026-04-02 21:43:28,2026-04-02 21:49:30,2026-04-02 21:52:19,2026-04-02 21:46:54,2026-04-02 21:54:01,2026-04-02 22:03:56,,6.03,2.81,5.74,9.92,22.78,Within SLA,,,3.2
ORD0015400,2026-06-05,2026-06-05 15:21:05,15,Friday,N,Evening,CUST002859,MFC013,RDR00149,Hyderabad,Android,UPI,No Campaign,Clear,N,Delivered,5,5,0,562.24,29.65,0.0,0.0,13.31,545.9,0.0,545.9,78.44,0.43,28,2026-06-05 15:21:45,2026-06-05 15:27:28,2026-06-05 15:30:35,2026-06-05 15:21:42,2026-06-05 15:32:38,2026-06-05 15:35:54,,5.72,3.1,0.63,3.26,14.82,Within SLA,,,4.5
ORD0015401,2026-05-17,2026-05-17 09:32:23,9,Sunday,Y,Morning,CUST000075,MFC017,RDR00196,Pune,iOS,Credit/Debit Card,Membership Offer,Cloudy,Y,Delivered,7,7,0,3793.54,191.94,80.0,0.0,88.04,3609.64,0.0,3609.64,623.33,1.55,28,2026-05-17 09:34:12,2026-05-17 09:46:28,2026-05-17 09:49:38,2026-05-17 09:36:05,2026-05-17 09:51:15,2026-05-17 10:02:54,,12.28,3.16,3.71,11.64,30.52,SLA Breach,,,3.3
ORD0015402,2026-06-10,2026-06-10 12:26:56,12,Wednesday,N,Morning,CUST002345,MFC002,RDR00020,Bengaluru,iOS,Credit/Debit Card,No Campaign,Clear,Y,Delivered,7,7,0,754.23,45.09,0.0,0.0,17.73,726.87,0.0,726.87,173.06,1.29,28,2026-06-10 12:30:21,2026-06-10 12:42:19,2026-06-10 12:46:11,2026-06-10 12:33:28,2026-06-10 12:47:10,2026-06-10 12:58:19,,11.96,3.88,6.54,11.14,31.39,SLA Breach,,,3.3
ORD0015403,2026-05-13,2026-05-13 20:02:34,20,Wednesday,N,Evening,CUST000858,MFC009,RDR00106,Mumbai,Android,Cash on Delivery,Free Delivery,Light Rain,Y,Delivered,6,6,0,2061.04,166.62,0.0,0.0,47.36,1941.78,0.0,1941.78,371.83,1.16,28,2026-05-13 20:03:51,2026-05-13 20:10:08,2026-05-13 20:14:08,2026-05-13 20:09:59,2026-05-13 20:15:14,2026-05-13 20:27:17,,6.29,4.0,7.43,12.04,24.72,Within SLA,,,4.3
ORD0015404,2026-04-16,2026-04-16 14:02:52,14,Thursday,N,Evening,CUST001196,MFC007,RDR00082,Delhi NCR,Android,Credit/Debit Card,Membership Offer,Clear,N,Delivered,3,3,0,404.81,19.7,19.26,20.0,9.15,395.0,0.0,395.0,66.01,3.73,38,2026-04-16 14:03:26,2026-04-16 14:08:34,2026-04-16 14:12:25,2026-04-16 14:03:22,2026-04-16 14:13:39,2026-04-16 14:27:29,,5.13,3.86,0.5,13.84,24.63,Within SLA,,,2.7
ORD0015405,2026-04-18,2026-04-18 22:23:36,22,Saturday,Y,Night,CUST005263,MFC005,RDR00049,Bengaluru,Android,Credit/Debit Card,No Campaign,Clear,N,Delivered,5,5,0,727.52,56.53,0.0,0.0,16.77,687.76,0.0,687.76,187.36,1.8,28,2026-04-18 22:25:02,2026-04-18 22:31:11,2026-04-18 22:34:27,2026-04-18 22:25:28,2026-04-18 22:36:30,2026-04-18 22:45:13,,6.15,3.27,1.88,8.72,21.63,Within SLA,,,3.6
ORD0015406,2026-04-23,2026-04-23 14:31:32,14,Thursday,N,Evening,CUST002625,MFC003,RDR00029,Bengaluru,Android,UPI,Weekend Saver,Clear,N,Delivered,10,10,0,1342.78,137.83,0.0,0.0,30.12,1235.07,0.0,1235.07,290.93,1.26,28,2026-04-23 14:33:52,2026-04-23 14:44:58,2026-04-23 14:49:53,2026-04-23 14:33:33,2026-04-23 14:50:55,2026-04-23 14:55:49,,11.11,4.92,2.03,4.9,24.3,Within SLA,,,3.9
ORD0015407,2026-05-26,2026-05-26 14:59:40,14,Tuesday,N,Evening,CUST007878,MFC017,RDR00202,Pune,Android,UPI,No Campaign,Light Rain,N,Delivered,1,1,0,544.92,56.26,0.0,20.0,12.22,520.88,0.0,520.88,46.02,1.96,28,2026-05-26 15:02:30,2026-05-26 15:07:06,2026-05-26 15:09:54,2026-05-26 15:02:04,2026-05-26 15:11:08,2026-05-26 15:20:11,,4.61,2.8,2.42,9.05,20.52,Within SLA,,,3.0
ORD0015408,2026-04-22,2026-04-22 20:44:31,20,Wednesday,N,Evening,CUST003299,MFC005,RDR00051,Bengaluru,iOS,UPI,Weekend Saver,Clear,Y,Delivered,2,2,0,143.99,13.18,0.0,15.0,3.27,149.08,0.0,149.08,26.6,2.78,28,2026-04-22 20:45:33,2026-04-22 20:50:36,2026-04-22 20:53:35,2026-04-22 20:48:07,2026-04-22 20:54:33,2026-04-22 21:09:04,,5.04,2.99,3.6,14.52,24.56,Within SLA,,,3.3
ORD0015409,2026-06-21,2026-06-21 19:29:46,19,Sunday,Y,Evening,CUST004847,MFC001,RDR00010,Bengaluru,Android,UPI,Membership Offer,Heavy Rain,Y,Delivered,2,2,0,182.38,7.09,8.76,25.0,4.16,195.69,0.0,195.69,55.85,0.97,45,2026-06-21 19:33:54,2026-06-21 19:38:03,2026-06-21 19:40:16,2026-06-21 19:40:19,2026-06-21 19:41:38,2026-06-21 19:51:19,,4.16,2.22,10.56,9.68,21.55,Within SLA,,,4.9
ORD0015410,2026-04-20,2026-04-20 12:41:56,12,Monday,N,Morning,CUST002948,MFC012,RDR00140,Hyderabad,iOS,UPI,New User Offer,Light Rain,Y,Delivered,5,5,0,1454.09,29.87,120.0,0.0,32.61,1336.83,0.0,1336.83,235.99,4.99,38,2026-04-20 12:46:15,2026-04-20 12:56:10,2026-04-20 13:00:35,2026-04-20 12:47:40,2026-04-20 13:01:41,2026-04-20 13:27:37,,9.93,4.42,5.74,25.94,45.69,SLA Breach,,,2.7
ORD0015411,2026-06-04,2026-06-04 19:39:13,19,Thursday,N,Evening,CUST000058,MFC001,RDR00006,Bengaluru,Android,Net Banking,No Campaign,Cloudy,Y,Delivered,5,5,0,645.41,45.64,0.0,0.0,14.99,614.76,0.0,614.76,169.56,1.48,28,2026-06-04 19:40:10,2026-06-04 19:47:40,2026-06-04 19:50:44,2026-06-04 19:47:51,2026-06-04 19:52:20,2026-06-04 20:04:02,,7.5,3.07,8.64,11.69,24.82,Within SLA,,,4.5
ORD0015412,2026-06-09,2026-06-09 06:41:21,6,Tuesday,N,Morning,CUST003284,MFC018,RDR00211,Pune,Android,Credit/Debit Card,No Campaign,Clear,N,Delivered,7,7,0,1692.98,110.18,0.0,0.0,39.57,1622.37,0.0,1622.37,335.01,1.14,28,2026-06-09 06:44:23,2026-06-09 06:54:38,2026-06-09 06:58:08,2026-06-09 06:45:09,2026-06-09 06:59:07,2026-06-09 07:07:09,,10.25,3.5,3.81,8.03,25.81,Within SLA,,,3.8
ORD0015413,2026-06-04,2026-06-04 19:22:43,19,Thursday,N,Evening,CUST004371,MFC003,RDR00035,Bengaluru,iOS,UPI,No Campaign,Cloudy,Y,Delivered,6,6,0,544.11,26.17,0.0,0.0,12.95,530.89,0.0,530.89,130.3,3.2,38,2026-06-04 19:24:50,2026-06-04 19:32:22,2026-06-04 19:36:41,2026-06-04 19:27:44,2026-06-04 19:37:38,2026-06-04 19:54:59,,7.54,4.31,5.02,17.34,32.27,Within SLA,,,3.2
ORD0015414,2026-06-17,2026-06-17 22:30:00,22,Wednesday,N,Night,CUST007210,MFC010,RDR00109,Mumbai,Mobile Web,Wallet,Free Delivery,Clear,N,Delivered,5,5,0,1903.45,192.31,0.0,0.0,42.78,1753.92,0.0,1753.92,322.11,1.39,28,2026-06-17 22:33:29,2026-06-17 22:39:23,2026-06-17 22:42:27,2026-06-17 22:32:09,2026-06-17 22:43:12,2026-06-17 22:47:35,,5.9,3.06,2.17,4.39,17.6,Within SLA,,,3.0
ORD0015415,2026-06-10,2026-06-10 21:17:36,21,Wednesday,N,Evening,CUST004369,MFC016,RDR00187,Chennai,Android,UPI,No Campaign,Cloudy,Y,Delivered,3,3,0,662.15,51.84,0.0,0.0,15.26,625.57,0.0,625.57,171.77,1.75,28,2026-06-10 21:20:25,2026-06-10 21:22:40,2026-06-10 21:25:43,2026-06-10 21:21:55,2026-06-10 21:27:08,2026-06-10 21:41:38,,2.25,3.05,4.32,14.51,24.05,Within SLA,,,3.8
ORD0015416,2026-06-22,2026-06-22 11:38:13,11,Monday,N,Morning,CUST006358,MFC012,RDR00137,Hyderabad,Android,Cash on Delivery,No Campaign,Cloudy,N,Delivered,6,6,0,1366.01,133.69,0.0,0.0,30.81,1263.13,0.0,1263.13,339.59,4.57,38,2026-06-22 11:41:57,2026-06-22 11:48:37,2026-06-22 11:52:47,2026-06-22 11:38:49,2026-06-22 11:54:42,2026-06-22 12:13:24,,6.66,4.17,0.6,18.7,35.19,Within SLA,,,3.8
ORD0015417,2026-06-25,2026-06-25 14:11:29,14,Thursday,N,Evening,CUST007753,MFC005,RDR00059,Bengaluru,Android,UPI,Free Delivery,Clear,N,Delivered,6,6,0,1182.44,42.32,0.0,0.0,28.5,1168.62,0.0,1168.62,399.7,2.89,28,2026-06-25 14:13:42,2026-06-25 14:22:55,2026-06-25 14:26:13,2026-06-25 14:12:02,2026-06-25 14:27:30,2026-06-25 14:40:51,,9.21,3.3,0.55,13.35,29.37,SLA Breach,,,3.9
ORD0015418,2026-04-12,2026-04-12 18:22:00,18,Sunday,Y,Evening,CUST002889,MFC007,RDR00080,Delhi NCR,Android,UPI,Membership Offer,Clear,Y,Delivered,6,6,0,1456.48,82.37,68.71,0.0,32.63,1338.03,0.0,1338.03,227.09,3.26,38,2026-04-12 18:24:58,2026-04-12 18:34:24,2026-04-12 18:38:07,2026-04-12 18:24:41,2026-04-12 18:38:59,2026-04-12 18:54:14,,9.43,3.71,2.7,15.24,32.24,Within SLA,,,2.8
ORD0015419,2026-04-29,2026-04-29 19:50:59,19,Wednesday,N,Evening,CUST006675,MFC002,RDR00016,Bengaluru,iOS,UPI,New User Offer,Clear,Y,Returned,1,1,0,226.71,6.45,22.03,20.0,4.96,223.19,169.99,53.2,28.0,1.23,28,2026-04-29 19:53:17,2026-04-29 19:55:17,2026-04-29 19:58:34,2026-04-29 19:54:44,2026-04-29 19:59:36,2026-04-29 20:08:37,,2.0,3.28,3.76,9.02,17.64,Within SLA,,,2.6
ORD0015420,2026-05-03,2026-05-03 19:41:57,19,Sunday,Y,Evening,CUST004363,MFC007,RDR00082,Delhi NCR,iOS,Credit/Debit Card,No Campaign,Light Rain,Y,Delivered,10,10,0,881.23,37.05,0.0,0.0,21.1,865.28,0.0,865.28,311.07,0.66,28,2026-05-03 19:44:37,2026-05-03 19:56:39,2026-05-03 20:02:15,2026-05-03 19:48:47,2026-05-03 20:02:54,2026-05-03 20:12:57,,12.02,5.61,6.85,10.06,31.02,SLA Breach,,,4.0
ORD0015421,2026-04-16,2026-04-16 15:18:54,15,Thursday,N,Evening,CUST005767,MFC008,RDR00088,Delhi NCR,Mobile Web,UPI,No Campaign,Clear,N,Partially Delivered,8,7,1,2381.46,93.71,0.0,0.0,57.19,2344.94,293.12,2051.82,759.54,1.66,28,2026-04-16 15:19:34,2026-04-16 15:26:35,2026-04-16 15:30:37,2026-04-16 15:23:29,2026-04-16 15:32:20,2026-04-16 15:41:12,,7.02,4.03,4.58,8.86,22.31,Within SLA,,,1.8
ORD0015422,2026-04-15,2026-04-15 21:18:52,21,Wednesday,N,Evening,CUST006387,MFC003,RDR00031,Bengaluru,Android,Credit/Debit Card,New User Offer,Clear,Y,Delivered,3,3,0,559.74,41.16,51.86,0.0,11.67,478.39,0.0,478.39,154.02,1.27,28,2026-04-15 21:22:37,2026-04-15 21:29:34,2026-04-15 21:33:42,2026-04-15 21:25:13,2026-04-15 21:34:42,2026-04-15 21:39:33,,6.96,4.13,6.36,4.85,20.69,Within SLA,,,2.1
ORD0015423,2026-06-24,2026-06-24 10:03:52,10,Wednesday,N,Morning,CUST007782,MFC002,RDR00024,Bengaluru,iOS,Wallet,New User Offer,Clear,N,Delivered,3,3,0,209.76,8.38,20.14,20.0,4.53,205.77,0.0,205.77,43.57,3.33,38,2026-06-24 10:05:07,2026-06-24 10:11:46,2026-06-24 10:15:29,2026-06-24 10:07:42,2026-06-24 10:17:30,2026-06-24 10:29:20,,6.65,3.71,3.85,11.84,25.48,Within SLA,,,4.2
ORD0015424,2026-06-28,2026-06-28 19:15:20,19,Sunday,Y,Evening,CUST000143,MFC001,RDR00003,Bengaluru,Android,Net Banking,New User Offer,Cloudy,Y,Delivered,5,5,0,429.56,25.97,40.36,20.0,9.08,392.31,0.0,392.31,60.96,2.68,28,2026-06-28 19:17:37,2026-06-28 19:24:26,2026-06-28 19:27:50,2026-06-28 19:19:46,2026-06-28 19:28:53,2026-06-28 19:43:02,,6.81,3.41,4.44,14.15,27.7,Within SLA,,,3.8
ORD0015425,2026-06-07,2026-06-07 11:19:45,11,Sunday,Y,Morning,CUST003320,MFC016,RDR00185,Chennai,Android,Wallet,No Campaign,Clear,N,Delivered,6,6,0,1545.7,156.34,0.0,0.0,34.73,1424.09,0.0,1424.09,300.6,2.68,28,2026-06-07 11:21:34,2026-06-07 11:29:30,2026-06-07 11:32:43,2026-06-07 11:25:15,2026-06-07 11:33:28,2026-06-07 11:44:57,,7.94,3.21,5.51,11.49,25.22,Within SLA,,,4.2
ORD0015426,2026-06-14,2026-06-14 16:47:58,16,Sunday,Y,Evening,CUST005399,MFC001,RDR00003,Bengaluru,Android,UPI,Membership Offer,Light Rain,N,Partially Delivered,4,3,1,238.07,16.61,11.07,20.0,5.26,235.65,58.91,176.74,53.83,1.8,28,2026-06-14 16:50:20,2026-06-14 16:54:04,2026-06-14 16:58:06,2026-06-14 16:50:56,2026-06-14 17:00:05,2026-06-14 17:12:37,,3.73,4.04,2.97,12.53,24.66,Within SLA,,,3.4
