order_item_id,order_id,product_id,quantity_ordered,quantity_fulfilled,unit_mrp,unit_selling_price,line_discount_amount,item_revenue,item_cost,gross_margin,stock_available_at_order,substitution_flag
ORD0011134-02,ORD0011134,PRD0152,1,1,142.62,129.88,12.74,129.88,81.15,48.73,11,N
ORD0011135-01,ORD0011135,PRD0071,2,2,1251.96,1228.22,47.48,2456.44,1961.08,495.36,4,N
ORD0011135-02,ORD0011135,PRD0201,2,2,58.44,52.23,12.42,104.46,90.88,13.58,5,N
ORD0011135-03,ORD0011135,PRD0199,2,2,822.34,727.68,189.32,1455.36,1151.08,304.28,2,N
ORD0011135-04,ORD0011135,PRD0363,1,1,68.17,61.17,7.0,61.17,48.06,13.11,0,Y
ORD0011135-05,ORD0011135,PRD0096,1,1,202.7,189.84,12.86,189.84,122.86,66.98,5,N
ORD0011136-01,ORD0011136,PRD0066,1,1,68.31,60.93,7.38,60.93,50.66,10.27,9,N
ORD0011136-02,ORD0011136,PRD0155,1,1,25.21,24.77,0.44,24.77,19.25,5.52,2,N
ORD0011136-03,ORD0011136,PRD0104,1,1,84.5,75.59,8.91,75.59,49.77,25.82,4,N
ORD0011136-04,ORD0011136,PRD0381,1,0,136.44,120.45,0.0,0.0,0.0,0.0,0,N
ORD0011137-01,ORD0011137,PRD0006,1,1,98.39,88.88,9.51,88.88,56.07,32.81,1,N
ORD0011137-02,ORD0011137,PRD0254,2,2,69.14,63.17,11.94,126.34,78.86,47.48,5,N
ORD0011137-03,ORD0011137,PRD0308,3,3,26.68,26.25,1.29,78.75,52.92,25.83,7,N
ORD0011137-04,ORD0011137,PRD0296,1,1,100.27,98.72,1.55,98.72,62.94,35.78,12,N
ORD0011138-01,ORD0011138,PRD0303,1,0,50.63,47.28,0.0,0.0,0.0,0.0,0,N
ORD0011138-02,ORD0011138,PRD0386,1,1,74.89,74.71,0.18,74.71,42.0,32.71,8,N
ORD0011138-03,ORD0011138,PRD0294,2,2,326.18,305.24,41.88,610.48,403.64,206.84,8,N
ORD0011138-04,ORD0011138,PRD0347,2,2,65.99,65.46,1.06,130.92,106.82,24.1,11,N
ORD0011138-05,ORD0011138,PRD0010,1,1,373.49,342.68,30.81,342.68,298.83,43.85,6,N
ORD0011139-01,ORD0011139,PRD0381,1,1,136.44,125.9,10.54,125.9,77.84,48.06,8,N
ORD0011139-02,ORD0011139,PRD0084,2,2,271.09,252.96,36.26,505.92,417.68,88.24,11,N
ORD0011139-03,ORD0011139,PRD0115,1,1,47.92,44.84,3.08,44.84,31.15,13.69,1,N
ORD0011139-04,ORD0011139,PRD0141,1,1,356.15,353.58,2.57,353.58,253.94,99.64,6,N
ORD0011140-01,ORD0011140,PRD0088,3,3,113.27,111.23,6.12,333.69,241.71,91.98,12,N
ORD0011140-02,ORD0011140,PRD0145,1,1,230.77,228.32,2.45,228.32,179.98,48.34,7,N
ORD0011140-03,ORD0011140,PRD0321,1,1,242.41,223.09,19.32,223.09,156.72,66.37,10,N
ORD0011140-04,ORD0011140,PRD0160,3,3,221.65,210.44,33.63,631.32,388.17,243.15,9,N
ORD0011140-05,ORD0011140,PRD0190,1,1,46.18,43.83,2.35,43.83,27.51,16.32,3,N
ORD0011141-01,ORD0011141,PRD0145,1,1,230.77,214.35,16.42,214.35,179.98,34.37,6,N
ORD0011141-02,ORD0011141,PRD0084,1,1,271.09,261.56,9.53,261.56,208.84,52.72,11,N
ORD0011141-03,ORD0011141,PRD0113,1,1,123.69,121.97,1.72,121.97,91.34,30.63,4,N
ORD0011141-04,ORD0011141,PRD0303,1,1,50.63,46.08,4.55,46.08,39.02,7.06,5,N
ORD0011141-05,ORD0011141,PRD0080,1,1,166.33,164.68,1.65,164.68,129.25,35.43,6,N
ORD0011142-01,ORD0011142,PRD0217,1,1,249.18,225.72,23.46,225.72,171.55,54.17,9,N
ORD0011142-02,ORD0011142,PRD0243,2,2,90.38,82.02,16.72,164.04,130.72,33.32,11,N
ORD0011142-03,ORD0011142,PRD0301,1,1,226.71,215.27,11.44,215.27,170.23,45.04,10,N
ORD0011142-04,ORD0011142,PRD0245,1,1,203.69,180.48,23.21,180.48,139.32,41.16,1,N
ORD0011142-05,ORD0011142,PRD0397,1,1,53.6,48.18,5.42,48.18,30.92,17.26,1,N
ORD0011142-06,ORD0011142,PRD0160,1,1,221.65,203.23,18.42,203.23,129.39,73.84,5,N
ORD0011142-07,ORD0011142,PRD0164,2,2,37.61,33.46,8.3,66.92,57.32,9.6,7,N
ORD0011142-08,ORD0011142,PRD0359,1,1,346.27,327.89,18.38,327.89,246.52,81.37,3,N
ORD0011143-01,ORD0011143,PRD0019,1,1,666.09,592.11,73.98,592.11,415.2,176.91,7,N
ORD0011143-02,ORD0011143,PRD0291,1,1,80.66,67.72,12.94,67.72,65.67,2.05,12,N
ORD0011143-03,ORD0011143,PRD0080,1,1,166.33,150.45,15.88,150.45,129.25,21.2,2,N
ORD0011143-04,ORD0011143,PRD0239,1,1,130.09,109.91,20.18,109.91,76.7,33.21,5,N
ORD0011144-01,ORD0011144,PRD0145,1,1,230.77,210.32,20.45,210.32,179.98,30.34,8,N
ORD0011144-02,ORD0011144,PRD0071,1,1,1251.96,1246.75,5.21,1246.75,980.54,266.21,7,N
ORD0011144-03,ORD0011144,PRD0171,1,1,60.68,58.98,1.7,58.98,38.77,20.21,10,N
ORD0011144-04,ORD0011144,PRD0263,1,1,266.37,257.26,9.11,257.26,213.14,44.12,0,Y
ORD0011144-05,ORD0011144,PRD0382,2,2,139.78,130.72,18.12,261.44,209.58,51.86,12,N
ORD0011144-06,ORD0011144,PRD0245,2,2,203.69,194.64,18.1,389.28,278.64,110.64,10,N
ORD0011144-07,ORD0011144,PRD0192,1,1,1165.23,1075.39,89.84,1075.39,862.8,212.59,10,N
ORD0011145-01,ORD0011145,PRD0006,1,1,98.39,83.11,15.28,83.11,56.07,27.04,2,N
ORD0011145-02,ORD0011145,PRD0163,1,1,670.51,630.12,40.39,630.12,531.86,98.26,1,N
ORD0011145-03,ORD0011145,PRD0251,1,1,19.55,18.39,1.16,18.39,11.39,7.0,2,N
ORD0011146-01,ORD0011146,PRD0233,1,1,92.2,86.83,5.37,86.83,53.63,33.2,5,N
ORD0011146-02,ORD0011146,PRD0084,1,1,271.09,248.66,22.43,248.66,208.84,39.82,7,N
ORD0011146-03,ORD0011146,PRD0264,2,2,27.07,26.03,2.08,52.06,44.38,7.68,12,N
ORD0011146-04,ORD0011146,PRD0192,1,1,1165.23,1124.1,41.13,1124.1,862.8,261.3,3,N
ORD0011147-01,ORD0011147,PRD0392,2,2,570.81,524.31,93.0,1048.62,908.02,140.6,9,N
ORD0011147-02,ORD0011147,PRD0154,2,2,171.79,165.82,11.94,331.64,219.62,112.02,7,N
ORD0011147-03,ORD0011147,PRD0136,1,1,291.71,259.35,32.36,259.35,170.88,88.47,3,N
ORD0011147-04,ORD0011147,PRD0233,1,1,92.2,86.01,6.19,86.01,53.63,32.38,8,N
ORD0011147-05,ORD0011147,PRD0058,2,2,570.73,516.69,108.08,1033.38,753.8,279.58,12,N
ORD0011148-01,ORD0011148,PRD0082,1,1,108.66,96.93,11.73,96.93,83.31,13.62,6,N
ORD0011149-01,ORD0011149,PRD0218,1,0,99.91,94.21,0.0,0.0,0.0,0.0,0,N
ORD0011149-02,ORD0011149,PRD0155,1,1,25.21,23.78,1.43,23.78,19.25,4.53,8,N
ORD0011149-03,ORD0011149,PRD0006,1,1,98.39,87.15,11.24,87.15,56.07,31.08,11,N
ORD0011149-04,ORD0011149,PRD0033,1,1,231.15,208.13,23.02,208.13,176.33,31.8,3,N
ORD0011150-01,ORD0011150,PRD0312,1,1,293.0,274.15,18.85,274.15,218.34,55.81,2,N
ORD0011150-02,ORD0011150,PRD0137,2,2,216.98,207.51,18.94,415.02,274.16,140.86,5,N
ORD0011150-03,ORD0011150,PRD0002,4,4,430.31,404.16,104.6,1616.64,1230.0,386.64,7,N
ORD0011151-01,ORD0011151,PRD0356,2,2,115.22,102.69,25.06,205.38,171.14,34.24,13,N
ORD0011151-02,ORD0011151,PRD0009,1,1,304.3,284.15,20.15,284.15,217.76,66.39,7,N
ORD0011151-03,ORD0011151,PRD0068,1,1,71.52,68.55,2.97,68.55,46.91,21.64,12,N
ORD0011151-04,ORD0011151,PRD0353,1,1,327.21,304.84,22.37,304.84,206.6,98.24,10,N
ORD0011151-05,ORD0011151,PRD0391,1,1,380.24,377.83,2.41,377.83,307.45,70.38,9,N
ORD0011152-01,ORD0011152,PRD0061,1,1,39.08,37.02,2.06,37.02,28.83,8.19,4,N
ORD0011152-02,ORD0011152,PRD0006,1,1,98.39,94.94,3.45,94.94,56.07,38.87,11,N
ORD0011152-03,ORD0011152,PRD0365,2,2,211.38,199.52,23.72,399.04,248.64,150.4,11,N
ORD0011152-04,ORD0011152,PRD0371,1,0,273.39,265.6,0.0,0.0,0.0,0.0,0,N
ORD0011152-05,ORD0011152,PRD0272,1,1,1088.59,977.95,110.64,977.95,843.01,134.94,6,N
ORD0011153-01,ORD0011153,PRD0093,1,1,56.61,52.56,4.05,52.56,35.19,17.37,9,N
ORD0011153-02,ORD0011153,PRD0373,1,1,29.55,26.88,2.67,26.88,17.4,9.48,2,N
ORD0011153-03,ORD0011153,PRD0079,1,1,153.41,136.07,17.34,136.07,113.96,22.11,10,N
ORD0011153-04,ORD0011153,PRD0248,1,1,149.31,143.36,5.95,143.36,113.57,29.79,1,N
ORD0011154-01,ORD0011154,PRD0313,4,4,823.32,785.22,152.4,3140.88,2574.52,566.36,4,N
ORD0011154-02,ORD0011154,PRD0388,1,1,594.5,593.53,0.97,593.53,470.21,123.32,3,N
ORD0011154-03,ORD0011154,PRD0321,2,2,242.41,220.82,43.18,441.64,313.44,128.2,6,N
ORD0011154-04,ORD0011154,PRD0348,1,1,266.16,240.66,25.5,240.66,218.0,22.66,3,N
ORD0011155-01,ORD0011155,PRD0361,1,0,740.23,707.17,0.0,0.0,0.0,0.0,0,N
ORD0011155-02,ORD0011155,PRD0287,1,1,45.94,43.87,2.07,43.87,32.84,11.03,9,N
ORD0011155-03,ORD0011155,PRD0398,2,2,117.57,113.09,8.96,226.18,150.96,75.22,11,N
ORD0011155-04,ORD0011155,PRD0389,1,1,221.85,202.64,19.21,202.64,137.58,65.06,8,N
ORD0011156-01,ORD0011156,PRD0359,1,1,346.27,336.56,9.71,336.56,246.52,90.04,7,N
ORD0011156-02,ORD0011156,PRD0078,1,1,268.4,262.93,5.47,262.93,217.36,45.57,11,N
ORD0011157-01,ORD0011157,PRD0023,1,1,122.84,113.91,8.93,113.91,74.63,39.28,10,N
ORD0011158-01,ORD0011158,PRD0314,3,3,106.23,98.77,22.38,296.31,238.2,58.11,8,N
ORD0011158-02,ORD0011158,PRD0016,1,1,52.93,48.02,4.91,48.02,31.01,17.01,2,N
ORD0011158-03,ORD0011158,PRD0170,1,1,158.5,157.4,1.1,157.4,90.47,66.93,6,N
ORD0011159-01,ORD0011159,PRD0024,3,3,306.7,298.84,23.58,896.52,686.4,210.12,12,N
ORD0011159-02,ORD0011159,PRD0359,1,0,346.27,310.63,0.0,0.0,0.0,0.0,0,N
ORD0011159-03,ORD0011159,PRD0381,1,1,136.44,126.33,10.11,126.33,77.84,48.49,7,N
ORD0011159-04,ORD0011159,PRD0006,1,1,98.39,94.26,4.13,94.26,56.07,38.19,6,N
ORD0011159-05,ORD0011159,PRD0040,1,1,128.66,127.2,1.46,127.2,83.35,43.85,11,N
ORD0011159-06,ORD0011159,PRD0239,3,3,130.09,122.92,21.51,368.76,230.1,138.66,10,N
ORD0011159-07,ORD0011159,PRD0326,2,2,942.34,928.56,27.56,1857.12,1250.02,607.1,12,N
ORD0011160-01,ORD0011160,PRD0282,1,1,48.32,46.37,1.95,46.37,35.91,10.46,7,N
ORD0011160-02,ORD0011160,PRD0205,2,1,76.91,70.87,6.04,70.87,60.55,10.32,1,N
ORD0011160-03,ORD0011160,PRD0014,3,3,418.37,389.25,87.36,1167.75,735.81,431.94,7,N
ORD0011160-04,ORD0011160,PRD0267,2,2,29.86,29.31,1.1,58.62,43.7,14.92,0,Y
ORD0011161-01,ORD0011161,PRD0286,3,3,599.11,544.5,163.83,1633.5,1195.47,438.03,3,N
ORD0011161-02,ORD0011161,PRD0027,1,1,175.14,159.44,15.7,159.44,125.57,33.87,11,N
ORD0011161-03,ORD0011161,PRD0181,1,1,517.08,492.25,24.83,492.25,408.75,83.5,7,N
ORD0011162-01,ORD0011162,PRD0217,1,1,249.18,221.28,27.9,221.28,171.55,49.73,5,N
ORD0011162-02,ORD0011162,PRD0371,4,4,273.39,262.27,44.48,1049.08,668.72,380.36,7,N
ORD0011162-03,ORD0011162,PRD0189,1,1,182.29,179.95,2.34,179.95,127.1,52.85,11,N
ORD0011162-04,ORD0011162,PRD0249,1,0,68.99,66.66,0.0,0.0,0.0,0.0,0,N
ORD0011162-05,ORD0011162,PRD0084,2,2,271.09,248.37,45.44,496.74,417.68,79.06,11,N
ORD0011163-01,ORD0011163,PRD0323,2,2,73.72,63.74,19.96,127.48,91.84,35.64,4,N
ORD0011163-02,ORD0011163,PRD0393,1,1,908.06,849.97,58.09,849.97,661.58,188.39,3,N
ORD0011163-03,ORD0011163,PRD0145,1,1,230.77,196.71,34.06,196.71,179.98,16.73,8,N
ORD0011164-01,ORD0011164,PRD0095,1,1,59.74,55.35,4.39,55.35,40.05,15.3,4,N
ORD0011164-02,ORD0011164,PRD0304,1,1,58.71,56.12,2.59,56.12,37.43,18.69,2,N
ORD0011164-03,ORD0011164,PRD0067,1,1,648.49,576.21,72.28,576.21,523.72,52.49,1,N
ORD0011165-01,ORD0011165,PRD0358,2,2,602.35,559.54,85.62,1119.08,795.0,324.08,0,Y
ORD0011166-01,ORD0011166,PRD0137,1,1,216.98,175.62,41.36,175.62,137.08,38.54,7,N
ORD0011166-02,ORD0011166,PRD0209,2,2,89.08,79.3,19.56,158.6,112.48,46.12,13,N
ORD0011167-01,ORD0011167,PRD0031,1,1,143.38,133.02,10.36,133.02,105.86,27.16,2,N
ORD0011167-02,ORD0011167,PRD0345,3,3,26.41,24.87,4.62,74.61,59.76,14.85,7,N
ORD0011167-03,ORD0011167,PRD0113,1,1,123.69,99.99,23.7,99.99,91.34,8.65,9,N
ORD0011167-04,ORD0011167,PRD0248,1,1,149.31,126.98,22.33,126.98,113.57,13.41,6,N
ORD0011168-01,ORD0011168,PRD0192,1,1,1165.23,1086.42,78.81,1086.42,862.8,223.62,9,N
ORD0011168-02,ORD0011168,PRD0202,1,1,163.53,146.75,16.78,146.75,109.85,36.9,5,N
ORD0011168-03,ORD0011168,PRD0081,1,1,144.71,136.48,8.23,136.48,86.19,50.29,4,N
ORD0011169-01,ORD0011169,PRD0223,1,1,494.3,440.73,53.57,440.73,340.04,100.69,6,N
ORD0011169-02,ORD0011169,PRD0201,1,1,58.44,55.28,3.16,55.28,45.44,9.84,1,N
ORD0011169-03,ORD0011169,PRD0164,1,1,37.61,33.79,3.82,33.79,28.66,5.13,7,N
ORD0011170-01,ORD0011170,PRD0233,1,1,92.2,86.76,5.44,86.76,53.63,33.13,3,N
ORD0011170-02,ORD0011170,PRD0025,1,1,51.51,51.18,0.33,51.18,36.03,15.15,9,N
ORD0011170-03,ORD0011170,PRD0199,2,2,822.34,767.18,110.32,1534.36,1151.08,383.28,12,N
ORD0011170-04,ORD0011170,PRD0168,1,1,155.92,151.55,4.37,151.55,100.9,50.65,5,N
ORD0011170-05,ORD0011170,PRD0301,1,1,226.71,217.15,9.56,217.15,170.23,46.92,3,N
ORD0011170-06,ORD0011170,PRD0176,2,1,37.4,32.94,4.46,32.94,27.68,5.26,1,N
ORD0011170-07,ORD0011170,PRD0164,1,1,37.61,33.64,3.97,33.64,28.66,4.98,5,N
ORD0011170-08,ORD0011170,PRD0043,1,1,16.99,15.14,1.85,15.14,11.62,3.52,2,N
ORD0011171-01,ORD0011171,PRD0376,2,2,88.32,79.75,17.14,159.5,140.2,19.3,4,N
ORD0011172-01,ORD0011172,PRD0300,1,1,17.73,15.82,1.91,15.82,11.05,4.77,10,N
ORD0011172-02,ORD0011172,PRD0285,1,1,104.93,103.08,1.85,103.08,62.17,40.91,6,N
ORD0011172-03,ORD0011172,PRD0021,2,2,21.28,20.34,1.88,40.68,30.68,10.0,9,N
ORD0011173-01,ORD0011173,PRD0256,1,1,413.52,386.48,27.04,386.48,277.44,109.04,4,N
ORD0011173-02,ORD0011173,PRD0139,1,1,995.89,981.39,14.5,981.39,750.2,231.19,1,N
ORD0011174-01,ORD0011174,PRD0323,2,2,73.72,73.32,0.8,146.64,91.84,54.8,5,N
ORD0011175-01,ORD0011175,PRD0084,2,2,271.09,225.11,91.96,450.22,417.68,32.54,9,N
ORD0011175-02,ORD0011175,PRD0342,1,1,122.98,102.23,20.75,102.23,85.37,16.86,9,N
ORD0011175-03,ORD0011175,PRD0303,2,2,50.63,45.78,9.7,91.56,78.04,13.52,9,N
ORD0011176-01,ORD0011176,PRD0135,1,1,69.4,62.28,7.12,62.28,55.3,6.98,5,N
ORD0011176-02,ORD0011176,PRD0049,2,2,94.95,86.05,17.8,172.1,126.6,45.5,4,N
ORD0011176-03,ORD0011176,PRD0140,1,1,221.27,204.17,17.1,204.17,149.65,54.52,10,N
ORD0011176-04,ORD0011176,PRD0206,1,1,44.13,42.85,1.28,42.85,30.01,12.84,11,N
ORD0011177-01,ORD0011177,PRD0105,1,1,217.96,206.39,11.57,206.39,126.22,80.17,3,N
ORD0011177-02,ORD0011177,PRD0130,1,1,228.61,211.13,17.48,211.13,185.23,25.9,7,N
ORD0011177-03,ORD0011177,PRD0115,1,1,47.92,46.73,1.19,46.73,31.15,15.58,3,N
ORD0011177-04,ORD0011177,PRD0348,1,1,266.16,255.94,10.22,255.94,218.0,37.94,8,N
ORD0011178-01,ORD0011178,PRD0304,3,3,58.71,54.89,11.46,164.67,112.29,52.38,9,N
ORD0011178-02,ORD0011178,PRD0164,1,1,37.61,36.95,0.66,36.95,28.66,8.29,12,N
ORD0011178-03,ORD0011178,PRD0131,1,1,421.98,395.82,26.16,395.82,312.25,83.57,12,N
ORD0011178-04,ORD0011178,PRD0323,1,1,73.72,67.17,6.55,67.17,45.92,21.25,5,N
ORD0011178-05,ORD0011178,PRD0363,3,3,68.17,63.97,12.6,191.91,144.18,47.73,11,N
ORD0011178-06,ORD0011178,PRD0354,1,1,180.6,163.91,16.69,163.91,110.25,53.66,4,N
ORD0011179-01,ORD0011179,PRD0310,1,1,298.66,265.08,33.58,265.08,201.12,63.96,10,N
ORD0011179-02,ORD0011179,PRD0070,2,2,1766.58,1718.69,95.78,3437.38,2239.7,1197.68,9,N
ORD0011179-03,ORD0011179,PRD0181,1,1,517.08,462.33,54.75,462.33,408.75,53.58,6,N
ORD0011179-04,ORD0011179,PRD0150,1,0,490.74,464.6,0.0,0.0,0.0,0.0,0,N
ORD0011179-05,ORD0011179,PRD0336,1,1,437.14,388.48,48.66,388.48,265.96,122.52,11,N
ORD0011180-01,ORD0011180,PRD0126,1,1,130.77,118.75,12.02,118.75,99.76,18.99,11,N
ORD0011180-02,ORD0011180,PRD0006,1,1,98.39,93.81,4.58,93.81,56.07,37.74,9,N
ORD0011180-03,ORD0011180,PRD0339,3,3,1261.33,1202.3,177.09,3606.9,2677.35,929.55,4,N
ORD0011180-04,ORD0011180,PRD0390,1,1,204.01,198.29,5.72,198.29,127.86,70.43,0,Y
ORD0011180-05,ORD0011180,PRD0315,1,1,218.1,206.76,11.34,206.76,155.55,51.21,7,N
ORD0011180-06,ORD0011180,PRD0170,1,1,158.5,141.79,16.71,141.79,90.47,51.32,8,N
ORD0011181-01,ORD0011181,PRD0021,2,2,21.28,19.68,3.2,39.36,30.68,8.68,10,N
ORD0011182-01,ORD0011182,PRD0065,1,1,754.45,683.62,70.83,683.62,419.57,264.05,4,N
ORD0011182-02,ORD0011182,PRD0160,1,1,221.65,213.27,8.38,213.27,129.39,83.88,11,N
ORD0011182-03,ORD0011182,PRD0240,1,1,27.53,24.97,2.56,24.97,16.04,8.93,5,N
ORD0011182-04,ORD0011182,PRD0025,1,1,51.51,47.2,4.31,47.2,36.03,11.17,5,N
ORD0011183-01,ORD0011183,PRD0003,1,1,18.3,18.04,0.26,18.04,10.42,7.62,9,N
ORD0011183-02,ORD0011183,PRD0236,3,3,128.98,116.17,38.43,348.51,252.84,95.67,8,N
ORD0011183-03,ORD0011183,PRD0327,1,1,71.09,69.9,1.19,69.9,43.19,26.71,2,N
ORD0011183-04,ORD0011183,PRD0303,4,4,50.63,46.75,15.52,187.0,156.08,30.92,5,N
ORD0011184-01,ORD0011184,PRD0037,2,2,494.79,436.79,116.0,873.58,610.98,262.6,2,N
ORD0011184-02,ORD0011184,PRD0306,2,2,195.29,169.24,52.1,338.48,286.5,51.98,10,N
ORD0011184-03,ORD0011184,PRD0181,2,2,517.08,464.25,105.66,928.5,817.5,111.0,2,N
ORD0011184-04,ORD0011184,PRD0150,1,1,490.74,421.15,69.59,421.15,382.71,38.44,9,N
ORD0011185-01,ORD0011185,PRD0156,2,2,360.32,341.37,37.9,682.74,454.78,227.96,11,N
ORD0011185-02,ORD0011185,PRD0265,1,1,45.86,42.88,2.98,42.88,36.13,6.75,5,N
ORD0011185-03,ORD0011185,PRD0006,2,2,98.39,92.96,10.86,185.92,112.14,73.78,4,N
ORD0011185-04,ORD0011185,PRD0334,2,2,852.98,790.25,125.46,1580.5,989.88,590.62,6,N
ORD0011185-05,ORD0011185,PRD0209,1,1,89.08,84.06,5.02,84.06,56.24,27.82,0,Y
ORD0011185-06,ORD0011185,PRD0295,1,1,59.98,53.59,6.39,53.59,39.54,14.05,8,N
ORD0011186-01,ORD0011186,PRD0011,1,1,145.09,139.14,5.95,139.14,110.83,28.31,2,N
ORD0011186-02,ORD0011186,PRD0022,2,2,506.1,475.83,60.54,951.66,601.84,349.82,3,N
ORD0011186-03,ORD0011186,PRD0223,1,1,494.3,487.66,6.64,487.66,340.04,147.62,5,N
ORD0011186-04,ORD0011186,PRD0352,1,1,31.05,30.41,0.64,30.41,20.05,10.36,9,N
ORD0011186-05,ORD0011186,PRD0303,1,1,50.63,47.79,2.84,47.79,39.02,8.77,3,N
ORD0011186-06,ORD0011186,PRD0284,1,1,18.39,17.38,1.01,17.38,12.37,5.01,11,N
ORD0011187-01,ORD0011187,PRD0055,1,1,48.84,45.77,3.07,45.77,29.34,16.43,5,N
ORD0011188-01,ORD0011188,PRD0280,1,1,440.29,413.97,26.32,413.97,301.41,112.56,5,N
ORD0011188-02,ORD0011188,PRD0128,1,1,43.34,37.27,6.07,37.27,31.62,5.65,5,N
ORD0011188-03,ORD0011188,PRD0160,1,1,221.65,189.78,31.87,189.78,129.39,60.39,10,N
ORD0011188-04,ORD0011188,PRD0120,1,1,90.19,76.95,13.24,76.95,63.95,13.0,10,N
ORD0011189-01,ORD0011189,PRD0093,1,1,56.61,51.58,5.03,51.58,35.19,16.39,3,N
ORD0011190-01,ORD0011190,PRD0145,1,1,230.77,227.93,2.84,227.93,179.98,47.95,6,N
ORD0011190-02,ORD0011190,PRD0165,1,1,83.33,73.86,9.47,73.86,64.11,9.75,12,N
ORD0011190-03,ORD0011190,PRD0115,1,1,47.92,43.65,4.27,43.65,31.15,12.5,2,N
ORD0011190-04,ORD0011190,PRD0260,1,1,492.66,472.65,20.01,472.65,298.92,173.73,11,N
ORD0011190-05,ORD0011190,PRD0057,1,1,711.4,687.8,23.6,687.8,544.53,143.27,5,N
ORD0011191-01,ORD0011191,PRD0074,1,1,346.34,319.18,27.16,319.18,196.66,122.52,12,N
ORD0011191-02,ORD0011191,PRD0393,1,1,908.06,861.87,46.19,861.87,661.58,200.29,9,N
ORD0011191-03,ORD0011191,PRD0324,3,3,32.38,29.35,9.09,88.05,71.52,16.53,7,N
ORD0011191-04,ORD0011191,PRD0131,3,3,421.98,390.19,95.37,1170.57,936.75,233.82,11,N
ORD0011192-01,ORD0011192,PRD0345,1,1,26.41,23.87,2.54,23.87,19.92,3.95,8,N
ORD0011192-02,ORD0011192,PRD0321,3,3,242.41,223.75,55.98,671.25,470.16,201.09,13,N
ORD0011193-01,ORD0011193,PRD0375,2,2,232.61,228.54,8.14,457.08,327.24,129.84,2,N
ORD0011193-02,ORD0011193,PRD0140,1,1,221.27,207.48,13.79,207.48,149.65,57.83,6,N
ORD0011193-03,ORD0011193,PRD0166,2,0,97.2,96.09,0.0,0.0,0.0,0.0,0,N
ORD0011193-04,ORD0011193,PRD0089,1,1,60.36,57.2,3.16,57.2,39.27,17.93,3,N
ORD0011193-05,ORD0011193,PRD0321,1,1,242.41,219.99,22.42,219.99,156.72,63.27,6,N
ORD0011193-06,ORD0011193,PRD0284,1,1,18.39,16.93,1.46,16.93,12.37,4.56,2,N
ORD0011194-01,ORD0011194,PRD0390,1,1,204.01,200.4,3.61,200.4,127.86,72.54,3,N
ORD0011194-02,ORD0011194,PRD0357,1,1,452.35,399.98,52.37,399.98,290.95,109.03,6,N
ORD0011194-03,ORD0011194,PRD0380,1,1,61.55,55.89,5.66,55.89,44.55,11.34,6,N
ORD0011194-04,ORD0011194,PRD0160,2,2,221.65,209.21,24.88,418.42,258.78,159.64,13,N
ORD0011195-01,ORD0011195,PRD0303,1,1,50.63,43.12,7.51,43.12,39.02,4.1,8,N
ORD0011195-02,ORD0011195,PRD0327,1,1,71.09,60.91,10.18,60.91,43.19,17.72,8,N
ORD0011195-03,ORD0011195,PRD0311,1,1,517.76,469.99,47.77,469.99,348.16,121.83,5,N
ORD0011195-04,ORD0011195,PRD0378,1,1,31.64,29.6,2.04,29.6,24.34,5.26,9,N
ORD0011195-05,ORD0011195,PRD0374,1,1,26.34,21.07,5.27,21.07,20.88,0.19,12,N
ORD0011195-06,ORD0011195,PRD0192,1,1,1165.23,936.46,228.77,936.46,862.8,73.66,5,N
ORD0011195-07,ORD0011195,PRD0102,1,1,280.06,258.72,21.34,258.72,202.3,56.42,3,N
ORD0011196-01,ORD0011196,PRD0223,1,1,494.3,457.35,36.95,457.35,340.04,117.31,8,N
ORD0011196-02,ORD0011196,PRD0109,1,1,103.44,99.56,3.88,99.56,63.04,36.52,2,N
ORD0011196-03,ORD0011196,PRD0225,3,3,233.39,219.42,41.91,658.26,481.59,176.67,8,N
ORD0011196-04,ORD0011196,PRD0369,1,1,40.88,40.74,0.14,40.74,27.38,13.36,8,N
ORD0011196-05,ORD0011196,PRD0118,3,3,145.96,132.73,39.69,398.19,319.29,78.9,5,N
ORD0011196-06,ORD0011196,PRD0003,1,1,18.3,16.93,1.37,16.93,10.42,6.51,5,N
ORD0011197-01,ORD0011197,PRD0323,3,3,73.72,65.53,24.57,196.59,137.76,58.83,6,N
ORD0011197-02,ORD0011197,PRD0057,2,2,711.4,645.85,131.1,1291.7,1089.06,202.64,9,N
ORD0011197-03,ORD0011197,PRD0346,1,1,69.95,69.49,0.46,69.49,38.93,30.56,12,N
ORD0011197-04,ORD0011197,PRD0262,1,1,156.64,149.95,6.69,149.95,88.5,61.45,4,N
ORD0011197-05,ORD0011197,PRD0046,1,1,472.65,458.72,13.93,458.72,365.52,93.2,8,N
ORD0011197-06,ORD0011197,PRD0071,1,1,1251.96,1136.59,115.37,1136.59,980.54,156.05,2,N
ORD0011197-07,ORD0011197,PRD0072,1,0,269.23,247.41,0.0,0.0,0.0,0.0,0,N
ORD0011197-08,ORD0011197,PRD0008,2,2,83.99,75.99,16.0,151.98,127.34,24.64,3,N
ORD0011198-01,ORD0011198,PRD0174,1,1,1335.56,1215.95,119.61,1215.95,948.79,267.16,1,N
ORD0011199-01,ORD0011199,PRD0393,1,1,908.06,856.68,51.38,856.68,661.58,195.1,6,N
